School Year,BEDS Code,School Name,District Name,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2008-09,331900010149,Ps 149 Danny Kaye,New York City Geographic District #19,Public,802,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,331900010158,Ps 158 Warwick,New York City Geographic District #19,Public,602,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2008-09,331900010159,Ps 159 Isaac Pitkin,New York City Geographic District #19,Public,912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,74,0,3,0,0,0,2,0,5,0,0,0,0,0,1,0,0,36
2008-09,331900010166,Jhs 166 George Gershwin,New York City Geographic District #19,Public,543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,25,1,6,0,0,0,1,0,1,0,0,0,0,3,6,1,2,18
2008-09,331900010171,Is 171 Abraham Lincoln,New York City Geographic District #19,Public,850,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1
2008-09,331900010174,Ps 174 Dumont,New York City Geographic District #19,Public,471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8
2008-09,331900010190,Ps 190 Sheffield,New York City Geographic District #19,Public,322,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,1,2,12,0,1,0,0,0,4,0,1,0,1,0,0,0,1,0,0,4
2008-09,331900010202,Ps 202 Ernest S Jenkyns,New York City Geographic District #19,Public,"1,022",0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,7,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1
2008-09,331900010213,Ps 213 New Lots,New York City Geographic District #19,Public,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2008-09,331900010214,Ps 214 Michael Friedsam,New York City Geographic District #19,Public,"1,060",0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,1,9,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3
2008-09,331900010218,Jhs 218 James P Sinnott,New York City Geographic District #19,Public,803,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,22,0,10,0,0,0,2,0,1,0,2,0,0,0,7,0,1,2
2008-09,331900010224,Ps 224 Hale A Woodruff,New York City Geographic District #19,Public,837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,2,0,0,0,0,0,1,0,1,0,0,0,6,0,0,1
2008-09,331900010260,Ps 260 Breuckelen,New York City Geographic District #19,Public,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,23,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
2008-09,331900010273,Ps 273 Wortman,New York City Geographic District #19,Public,475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0
2008-09,331900010290,Ps 290 Juan Morel Campos,New York City Geographic District #19,Public,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2008-09,331900010292,Jhs 292 Margaret S Douglas,New York City Geographic District #19,Public,706,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,1,2,1,16,0,18,0,0,0,1,0,1,0,0,0,0,1,2,1,0,3
2008-09,331900010302,Jhs 302 Rafael Cordero,New York City Geographic District #19,Public,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,44,1,12,0,1,0,1,0,3,0,1,0,0,0,4,2,0,18
2008-09,331900010306,Ps 306 Ethan Allen,New York City Geographic District #19,Public,695,0,0,0,0,0,8,0,0,0,0,0,0,0,1,5,0,1,0,51,3,13,0,0,0,0,0,3,0,1,0,0,0,8,1,0,28
2008-09,331900010311,Essence School,New York City Geographic District #19,Public,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,331900010328,Ps 328 Phyllis Wheatley,New York City Geographic District #19,Public,591,0,0,0,0,0,6,0,0,0,0,0,0,0,2,12,2,6,6,40,1,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,5
2008-09,331900010345,Ps 345 Patrolman Robert Bolden,New York City Geographic District #19,Public,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,4
2008-09,331900010346,Ps 346 Abe Stark,New York City Geographic District #19,Public,782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,10,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
2008-09,331900010364,Is 364 Gateway,New York City Geographic District #19,Public,394,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,35,0,14,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7
2008-09,331900010452,Frederick Doughlass Academy Viii Middle School,New York City Geographic District #19,Public,227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,6,0,3,0,0,0,2,0,2,0,1,0,0,0,1,0,0,4
2008-09,331900011409,East New York Family Academy,New York City Geographic District #19,Public,453,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2008-09,331900011420,Franklin K Lane High School,New York City Geographic District #19,Public,"1,797",0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0,24,0,7,0,0,0,4,0,2,0,0,0,0,14,2,5,0,4
2008-09,331900011502,Fdny High School For Fire And Life Safety,New York City Geographic District #19,Public,397,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,14,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,10
2008-09,331900011504,High School For Civil Rights,New York City Geographic District #19,Public,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,3,0,0,0,2,0,3,0,1,0,0,2,2,0,0,3
2008-09,331900011507,Performing Arts And Technology High School,New York City Geographic District #19,Public,422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
2008-09,331900011510,World Academy For Total Community Health,New York City Geographic District #19,Public,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,10
2008-09,331900011583,Multicultural High School,New York City Geographic District #19,Public,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-09,331900011615,Transit Tech Career And Technical Education,New York City Geographic District #19,Public,"1,591",0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,1,0,0,35,0,7,0,0,0,7,0,2,1,0,0,0,11,1,0,2,6
2008-09,331900011618,Academy Of Innovative Technology,New York City Geographic District #19,Public,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
2008-09,331900011639,Brooklyn Lab School,New York City Geographic District #19,Public,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
2008-09,331900011659,Cypress Hills Collegiate Preparatory School,New York City Geographic District #19,Public,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7
2008-09,331900011660,W H Maxwell Career And Technical Education High School,New York City Geographic District #19,Public,988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,0,34,0,9,0,0,0,3,0,2,0,0,0,0,18,0,4,0,10
2008-09,332000010030,Is 30 Mary White Ovington,New York City Geographic District #20,Public,320,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,1,34,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,32
2008-09,332000010048,Ps 48 Mapleton,New York City Geographic District #20,Public,618,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,2,15,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,6
2008-09,332000010062,Jhs 62 Ditmas,New York City Geographic District #20,Public,"1,149",0,0,0,0,0,18,0,2,0,2,0,0,0,0,6,0,2,1,39,5,16,0,0,0,2,0,2,0,0,0,0,0,7,0,0,33
2008-09,332000010069,Ps 69 Vincent D Grippo,New York City Geographic District #20,Public,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,332000010102,Ps 102 The Bayview,New York City Geographic District #20,Public,"1,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332000010104,Ps/Is 104 Fort Hamilton,New York City Geographic District #20,Public,"1,284",0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,5,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
2008-09,332000010105,Ps 105 The Blythebourne,New York City Geographic District #20,Public,"1,383",0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332000010112,Ps 112 Lefferts Park,New York City Geographic District #20,Public,446,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332000010127,Ps 127 Mckinley Park,New York City Geographic District #20,Public,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,332000010160,Ps 160 William T Sampson,New York City Geographic District #20,Public,824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2008-09,332000010163,Ps 163 Bath Beach,New York City Geographic District #20,Public,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,332000010164,Ps 164 Caesar Rodney,New York City Geographic District #20,Public,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,332000010170,Ralph A Fabrizio School,New York City Geographic District #20,Public,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2008-09,332000010176,Ps 176 Ovington,New York City Geographic District #20,Public,"1,130",0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,332000010179,Ps 179 Kensington,New York City Geographic District #20,Public,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
2008-09,332000010180,The Seeall Academy,New York City Geographic District #20,Public,"1,035",0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,1,21,0,4,0,0,0,2,0,4,0,0,0,0,0,4,1,0,24
2008-09,332000010185,Ps 185 Walter Kassenbrock,New York City Geographic District #20,Public,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332000010186,Ps 186 Dr Irving A Gladstone,New York City Geographic District #20,Public,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
2008-09,332000010187,Is 187,New York City Geographic District #20,Public,950,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,25,0,5,0,0,0,3,0,1,0,0,0,0,0,4,0,0,5
2008-09,332000010192,Ps 192 Magnet School For Math And Science Inquiry,New York City Geographic District #20,Public,534,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,1,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2008-09,332000010200,Ps 200 Benson,New York City Geographic District #20,Public,"1,255",0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,332000010201,Jhs 201 The Dyker Heights,New York City Geographic District #20,Public,"1,628",0,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,1,4,22,0,3,0,0,0,1,0,2,0,0,0,0,0,5,0,1,20
2008-09,332000010204,Ps 204 Vince Lombardi,New York City Geographic District #20,Public,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332000010205,Ps 205 Clarion,New York City Geographic District #20,Public,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2008-09,332000010220,Jhs 220 John J Pershing,New York City Geographic District #20,Public,"1,276",0,0,0,0,0,9,0,0,0,1,0,0,0,0,20,2,3,2,44,0,13,0,0,0,5,0,3,0,0,0,0,0,4,2,2,13
2008-09,332000010223,Jhs 223 The Montauk,New York City Geographic District #20,Public,637,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,1,2,1,24,0,13,0,0,0,2,0,5,0,0,0,0,0,2,1,0,34
2008-09,332000010227,Jhs 227 Edward B Shallow,New York City Geographic District #20,Public,"1,354",0,0,0,0,0,8,0,0,0,1,0,0,0,2,9,1,3,0,59,0,37,0,0,0,11,0,9,0,0,0,0,0,6,0,1,91
2008-09,332000010229,Ps 229 Dyker,New York City Geographic District #20,Public,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,332000010247,Ps 247,New York City Geographic District #20,Public,684,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008-09,332000010259,Jhs 259 William Mckinley,New York City Geographic District #20,Public,"1,389",0,0,0,0,0,5,0,0,0,0,0,0,0,2,6,2,4,2,27,0,16,0,0,0,6,0,4,0,0,0,0,0,5,0,1,54
2008-09,332000010503,Ps 503 School Of Discovery,New York City Geographic District #20,Public,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2
2008-09,332000010506,Ps 506 School Of Journalism And Technology,New York City Geographic District #20,Public,748,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2008-09,332000011445,New Utrecht High School,New York City Geographic District #20,Public,"2,821",0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,23,0,2,0,0,0,3,0,1,0,0,0,0,3,2,0,1,24
2008-09,332000011485,High School Of Telecommunications,New York City Geographic District #20,Public,"1,250",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
2008-09,332000011490,Fort Hamilton High School,New York City Geographic District #20,Public,"4,212",0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,1,0,48,1,13,0,0,0,5,0,6,0,1,0,0,1,6,5,0,10
2008-09,332000011505,Franklin D Roosevelt High School,New York City Geographic District #20,Public,"3,431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,1,17,0,0,0,3,0,1,0,0,0,0,4,7,0,0,36
2008-09,332000011609,Urban Assembly School For Criminal Justice,New York City Geographic District #20,Public,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2008-09,332100010090,Ps 90 Edna Cohen,New York City Geographic District #21,Public,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008-09,332100010095,Ps 95 The Gravesend,New York City Geographic District #21,Public,"1,006",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1
2008-09,332100010096,Is 96 Seth Low,New York City Geographic District #21,Public,"1,102",0,0,0,0,0,9,0,0,0,1,0,0,0,1,23,0,2,1,31,0,18,0,0,0,2,0,1,1,1,0,0,0,4,2,1,14
2008-09,332100010097,Ps 97 The Highlawn,New York City Geographic District #21,Public,767,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2008-09,332100010098,Is 98 Bay Academy,New York City Geographic District #21,Public,"1,051",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2008-09,332100010099,Ps 99 Isaac Asimov,New York City Geographic District #21,Public,708,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,25,1,5,0,0,0,2,0,3,0,0,0,0,0,2,0,0,20
2008-09,332100010100,Ps 100 The Coney Island,New York City Geographic District #21,Public,684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
2008-09,332100010101,Ps 101 The Verrazano,New York City Geographic District #21,Public,854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,332100010121,Ps 121 Nelson A Rockefeller,New York City Geographic District #21,Public,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332100010128,Ps 128 Bensonhurst,New York City Geographic District #21,Public,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
2008-09,332100010153,Ps 153 Homecrest,New York City Geographic District #21,Public,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,40,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,33
2008-09,332100010177,Ps 177 The Marlboro,New York City Geographic District #21,Public,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332100010188,Ps 188 Michael E Berdy,New York City Geographic District #21,Public,589,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
2008-09,332100010199,Ps 199 Frederick Wachtel,New York City Geographic District #21,Public,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332100010209,Ps 209 Margaret Mead,New York City Geographic District #21,Public,678,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2008-09,332100010212,Ps 212 Lady Deborah Moody,New York City Geographic District #21,Public,575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2008-09,332100010215,Ps 215 Morris H Weiss,New York City Geographic District #21,Public,681,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,332100010216,Ps 216 Arturo Toscanini,New York City Geographic District #21,Public,458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,332100010225,Ps 225 Eileen E Zaglin,New York City Geographic District #21,Public,924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2008-09,332100010226,Ps 226 Alfred De B Mason,New York City Geographic District #21,Public,788,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
2008-09,332100010228,Is 228 David A Boody,New York City Geographic District #21,Public,919,0,0,0,0,0,4,0,1,0,0,1,0,0,0,7,2,1,3,84,2,37,0,0,0,6,0,3,0,1,0,0,0,8,1,0,65
2008-09,332100010238,Ps 238 Anne Sullivan,New York City Geographic District #21,Public,523,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,5,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,4
2008-09,332100010239,Mark Twain Is 239 For The Gifted And Talented,New York City Geographic District #21,Public,"1,291",0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,11,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5
2008-09,332100010253,Ps 253,New York City Geographic District #21,Public,603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2008-09,332100010281,Is 281 Joseph B Cavallaro,New York City Geographic District #21,Public,"1,313",0,0,0,0,0,4,0,0,0,0,1,0,0,5,3,0,2,1,47,3,18,0,0,0,5,0,7,0,0,0,0,0,9,0,0,38
2008-09,332100010288,Ps 288 Shirley Tanyhill,New York City Geographic District #21,Public,563,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,1,17,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
2008-09,332100010303,Is 303 Herbert S Eisenberg,New York City Geographic District #21,Public,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1
2008-09,332100010329,Ps 329 Surfside,New York City Geographic District #21,Public,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,332100011344,Rachel Carson High School For Coastal Studies,New York City Geographic District #21,Public,430,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,15,1,4,0,0,0,0,0,4,1,1,0,0,0,3,4,0,22
2008-09,332100011348,High School Of Sports Management,New York City Geographic District #21,Public,340,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,2,0,24,0,11,0,0,0,5,0,2,0,0,0,0,5,0,2,2,16
2008-09,332100011400,Lafayette High School,New York City Geographic District #21,Public,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,4,1,1,0,15
2008-09,332100011410,Abraham Lincoln High School,New York City Geographic District #21,Public,"2,559",0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,1,0,32,0,23,0,0,0,2,0,9,0,0,0,0,4,1,6,1,36
2008-09,332100011525,Edward R Murrow High School,New York City Geographic District #21,Public,"3,893",0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,0,2,1,56,2,14,0,0,0,13,0,18,1,0,0,0,0,17,7,0,56
2008-09,332100011540,John Dewey High School,New York City Geographic District #21,Public,"2,987",0,0,0,0,0,2,0,1,0,1,2,0,0,1,5,0,1,0,40,0,14,0,0,0,9,0,5,0,0,0,0,5,10,8,2,57
2008-09,332100011559,Life Academy High School For Film And Music,New York City Geographic District #21,Public,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2008-09,332100011572,Expeditionary Learning School For Community Leaders,New York City Geographic District #21,Public,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7
2008-09,332100011620,William E Grady Career And Technical High School,New York City Geographic District #21,Public,"1,446",0,0,0,0,0,4,0,1,0,1,0,0,0,1,6,0,3,2,30,2,14,0,0,0,3,0,1,0,1,0,0,8,2,9,1,53
2008-09,332100011690,Brooklyn Studio Secondary School,New York City Geographic District #21,Public,843,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,1,29,1,20,0,0,0,4,0,4,1,0,0,0,0,5,2,0,52
2008-09,332100011728,Liberation Diploma Plus,New York City Geographic District #21,Public,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2008-09,332200010014,Jhs 14 Shell Bank,New York City Geographic District #22,Public,722,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,3,0,46,1,10,0,0,0,2,0,3,0,0,0,0,0,5,0,0,13
2008-09,332200010052,Ps 52 Sheepshead Bay,New York City Geographic District #22,Public,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,29,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,13
2008-09,332200010078,Jhs 78 Roy H Mann,New York City Geographic District #22,Public,"1,155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,90,2,28,0,0,0,6,0,5,0,0,0,0,0,10,1,0,50
2008-09,332200010109,Ps 109,New York City Geographic District #22,Public,705,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,0,12,1,2,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1
2008-09,332200010119,Ps 119 Amersfort,New York City Geographic District #22,Public,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
2008-09,332200010134,Ps K134,New York City Geographic District #22,Public,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,332200010139,Ps 139 Alexine A Fenty,New York City Geographic District #22,Public,"1,106",0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,34,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,27
